fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots
416236800,273425770,2014-09-13T22:30:00Z,2014-09-14T06:30:00Z,44.87011501485,156.29496529045,8,0.0346299396,0.6965887687
273846020,273425770,2016-03-10T21:30:00Z,2016-03-12T12:30:00Z,52.64995447797893,155.8601666586896,39,0.023470152799999998,0.03733246325
273846020,273425770,2017-03-13T01:30:00Z,2017-03-14T17:10:00Z,57.605943525331526,147.97883544693906,39.666666666666664,0.03507085365,0.53400541585
273846020,273425770,2016-04-25T16:20:00Z,2016-04-26T23:10:00Z,57.99886814497878,154.87300210882805,30.833333333333332,0.0231657755,0.8526419634
273387270,273425770,2017-11-23T05:00:00Z,2017-11-24T01:00:00Z,43.7764590381,146.0078087274,20,0.0425210045,0.0253348941
273387270,273425770,2017-11-20T10:40:00Z,2017-11-20T23:50:00Z,40.33304664940991,142.21864115501486,13.166666666666666,0.0903159034,0.5739579805
273387270,273425770,2017-11-16T06:30:00Z,2017-11-17T00:40:00Z,41.0816415367,141.74693706325002,18.166666666666668,0.1105338609,1.14340725205
273387270,273425770,2017-12-16T08:10:00Z,2017-12-17T11:40:00Z,43.846734961919715,146.0870184800507,27.5,0.0468444943,0.0211807649
273387270,273425770,2017-09-24T15:20:00Z,2017-09-26T14:10:00Z,43.792971848438725,146.03606180446243,46.833333333333336,0.0380505706,0.017420802
273387270,273425770,2017-11-04T11:30:00Z,2017-11-06T00:40:00Z,43.8247557646,146.0605018044,37.166666666666664,0.0352859199,0.0154521469
416004105,273425770,2014-09-17T20:50:00Z,2014-09-18T04:40:00Z,44.1947939044,155.99240497855,7.833333333333333,0.0205302009,0.8161869956
273331980,273425770,2017-08-04T08:10:00Z,2017-08-04T10:20:00Z,59.53152659989999,163.310648215,2.1666666666666665,0.0679705729,0.0354093636
273840910,273425770,2016-03-12T13:50:00Z,2016-03-13T13:10:00Z,52.62992819075422,155.81543630625544,23.333333333333332,0.032596702,0.0364129832
273840910,273425770,2016-02-09T11:30:00Z,2016-02-10T03:30:00Z,55.932450820673054,148.5255067701078,16,0.0310764424,0.6987987455
273876000,273425770,2015-11-24T15:50:00Z,2015-11-24T19:00:00Z,60.28926633335001,165.9411876704,3.1666666666666665,0.0326813188,0.0640393651
273895200,273425770,2016-02-09T09:10:00Z,2016-02-09T11:30:00Z,55.9414800777,148.5549156185,2.3333333333333335,0.0259665676,0.532146009
273895200,273425770,2015-04-20T10:00:00Z,2015-04-21T10:40:00Z,58.28715988392339,156.39859835085323,24.666666666666668,0.02035802895,0.5959641475999999
273895200,273425770,2017-07-31T19:00:00Z,2017-07-31T23:40:00Z,59.515269268674416,163.34506878838368,4.666666666666667,0.0260258107,0.0109589797
273895200,273425770,2017-03-11T16:40:00Z,2017-03-12T19:50:00Z,57.750479045668264,148.48863044670836,27.166666666666668,0.0363554146,0.5844099172
273425450,273425770,2013-05-06T07:20:00Z,2013-05-07T17:20:00Z,51.09057943502802,144.2725486651366,34,0.038876858099999995,1.6242580702999998
273448750,273425770,2015-09-20T10:40:00Z,2015-09-20T21:50:00Z,62.96248542734956,179.41973895713826,11.166666666666666,0.036790201950000004,0.025302211300000002
273448750,273425770,2015-09-22T03:00:00Z,2015-09-22T12:00:00Z,63.03023063241111,179.99387195911777,9,0.0460142897,0.0108545445
273448240,273425770,2016-09-22T05:50:00Z,2016-09-23T11:30:00Z,62.303947353367235,177.3408114935997,29.666666666666668,0.0593492958,0.0195179835
273819700,273425770,2015-11-26T10:10:00Z,2015-11-26T20:10:00Z,60.29083540727407,165.94370475326667,10,0.04635789745,0.0100477049
273844020,273425770,2016-04-19T12:00:00Z,2016-04-19T15:20:00Z,58.55148006605,155.65833008295,3.3333333333333335,0.0526894065,0.6424358188
273848120,273425770,2014-11-12T01:40:00Z,2014-11-13T00:10:00Z,60.316709547246944,166.14833952493876,22.5,0.04458936865,0.0225492998
273843020,273425770,2016-03-13T06:50:00Z,2016-03-14T06:10:00Z,52.624419057989655,155.8167547314724,23.333333333333332,0.03786276265,0.0339773229
273848910,273425770,2015-06-29T09:30:00Z,2015-06-29T12:20:00Z,63.00055875685,179.36637614404998,2.8333333333333335,0.0417101291,0.010553735849999999
273848910,273425770,2017-03-07T23:20:00Z,2017-03-08T13:00:00Z,54.145855163390564,155.7255534318453,13.666666666666666,0.044873608149999994,0.0358087198
273848910,273425770,2013-07-15T22:40:00Z,2013-07-16T18:30:00Z,50.45476660125,155.59214863525,19.833333333333332,0.0306792181,0.421517233
416004186,273425770,2014-09-24T20:00:00Z,2014-09-25T03:00:00Z,44.1511581608092,155.6109694732079,7,0.0392517882,0.983514974
416004186,273425770,2014-09-11T23:50:00Z,2014-09-12T07:00:00Z,45.48596606980204,156.70205022390203,7.166666666666667,0.0329625435,0.5056191158500001
440668000,273425770,2015-09-28T23:50:00Z,2015-09-29T05:10:00Z,62.3169120601091,177.70048741641818,5.333333333333333,0.047584685249999994,0.1022267237
440668000,273425770,2016-09-20T18:30:00Z,2016-09-21T04:40:00Z,62.29379551317947,177.26195258045985,10.166666666666666,0.023141607,0.01458540195
440668000,273425770,2016-09-05T15:30:00Z,2016-09-06T07:30:00Z,62.25619713699897,177.25425485487216,16,0.0555466723,0.26584526765
273442400,273425770,2015-12-22T09:50:00Z,2015-12-22T23:10:00Z,62.43426996590652,178.1627580950663,13.333333333333334,0.0485812642,0.015142042
273442400,273425770,2016-07-30T21:00:00Z,2016-08-01T07:40:00Z,63.44757986828392,179.53676101763918,34.666666666666664,0.0537258849,0.0185853801
273842020,273425770,2015-08-05T10:40:00Z,2015-08-06T09:50:00Z,62.965572992,179.3829145818,23.166666666666668,0.08330752,1.3849289848
273842020,273425770,2015-04-21T12:40:00Z,2015-04-22T11:20:00Z,58.20589032132396,155.90652740952976,22.666666666666668,0.0403641261,1.0590482911
440038000,273425770,2014-09-12T23:00:00Z,2014-09-13T05:00:00Z,44.977844844399996,156.4274481965,6,0.040833303,1.6020770762
440038000,273425770,2014-09-14T21:40:00Z,2014-09-15T04:30:00Z,44.741569536449994,156.18085233405,6.833333333333333,0.0394098127,0.9244167140499999
273841020,273425770,2016-04-20T23:10:00Z,2016-04-21T22:10:00Z,58.377888021278345,155.30420663875464,23,0.0495642992,0.3441487627
273846400,273425770,2017-07-30T15:50:00Z,2017-07-31T09:40:00Z,59.515384265654546,163.35095540500302,17.833333333333332,0.0222768152,0.0229144131
273893000,273425770,2016-09-14T15:10:00Z,2016-09-14T20:00:00Z,65.1652058168,-176.50668494865,4.833333333333333,0.0212939569,0.013791297300000002
440794000,273425770,2012-07-13T22:20:00Z,2012-07-14T09:30:00Z,61.4048959368968,179.14365858215038,11.166666666666666,0.03894697945,0.6006352215999999
273848210,273425770,2015-06-26T10:00:00Z,2015-06-26T22:50:00Z,62.98430803109999,179.3875354354,12.833333333333334,0.0438173936,0.043444049
273848210,273425770,2017-02-09T22:40:00Z,2017-02-11T02:00:00Z,52.62600068468964,156.03045548688863,27.333333333333332,0.0454670523,0.038395622
273848210,273425770,2015-04-18T21:40:00Z,2015-04-19T15:20:00Z,57.9880033891,156.0618076445,17.666666666666668,0.2101129593,1.1309953356
